run_id,quant_key,model,loaded_from,dataset,algo,bits,group_size,sym,act_order,true_sequential,calib,dtype,eval_mode,ppl,nll_sum,n_tokens,n_windows,partial,paper_comparable,quant_seconds,eval_seconds,peak_vram_gb,peak_ram_gb,status,reason,device_name,hostname,git_sha,finished_at,paper_ppl,paper_source,protocol_uncertain,delta_vs_paper,delta_vs_paper_pct,delta_vs_fp16
91b61c1ffae7,a3fec25180f9,facebook/opt-2.7b,,wikitext2,hqq,3,-1,False,,,,torch.float16,resident,13327.922904547266,2723156.625793845,286720.0,140.0,False,True,9.537,41.736,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T05:57:13+00:00,,,,,,13315.451824109896
ee38cd59c34a,52d21306f5eb,facebook/opt-2.7b,,wikitext2,hqq,3,128,False,,,,torch.float16,resident,298.9834302620666,1634415.2917073763,286720.0,140.0,False,True,14.775,41.768,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T05:59:47+00:00,,,,,,286.51234982469583
650fb3a6c1b4,3abd5bc9a1e8,facebook/opt-2.7b,,wikitext2,hqq,2,-1,False,,,,torch.float16,resident,11553.7438739634,2682198.165852468,286720.0,140.0,False,True,18.582,41.058,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:02:25+00:00,,,,,,11541.27279352603
afd684ad68ac,7fd4e21481e8,facebook/opt-2.7b,,wikitext2,hqq,2,64,False,,,,torch.float16,resident,9731.786850785218,2632993.5713238884,286720.0,140.0,False,True,12.974,41.71,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:04:57+00:00,,,,,,9719.315770347848
1a9ae42b1b4a,103f20641f72,facebook/opt-2.7b,,wikitext2,hqq,2,128,False,,,,torch.float16,resident,19338.72069963489,2829887.5835368847,286720.0,140.0,False,True,14.716,41.53,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:07:31+00:00,,,,,,19326.24961919752
b663f666ca99,93b98806d3cb,facebook/opt-2.7b,,wikitext2,rtn,8,-1,False,,,,torch.float16,resident,12.488581557594289,723914.8855337079,286720.0,140.0,False,True,1.187,42.325,5.065,2.84,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:09:53+00:00,,,,,,0.01750112022355843
814cc3041184,07637fbce062,facebook/opt-2.7b,,wikitext2,rtn,8,128,False,,,,torch.float16,resident,12.471342355755722,723518.8246519299,286720.0,140.0,False,True,1.211,42.483,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:12:15+00:00,,,,,,0.0002619183849912332
16bb6707b778,050fc29cd7eb,facebook/opt-2.7b,,wikitext2,rtn,4,-1,False,,,,torch.float16,resident,16.922356085051145,811026.3972276502,286720.0,140.0,False,True,1.187,41.991,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:14:38+00:00,16.92,gptq:table3,False,0.002356085051143708,0.013924852548130662,4.451275647680415
c4fa5c12bb1a,f4c4a3a1a66d,facebook/opt-2.7b,,wikitext2,rtn,4,128,False,,,,torch.float16,resident,13.02237493621017,735915.3433988765,286720.0,140.0,False,True,1.211,42.135,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:16:59+00:00,,,,,,0.5512944988394395
bce86297ed14,44c9ecd3f1f1,facebook/opt-2.7b,,wikitext2,rtn,3,-1,False,,,,torch.float16,resident,15600.510724433705,2768298.4968246208,286720.0,140.0,False,True,1.188,41.411,5.065,2.845,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:19:20+00:00,16000.0,gptq:table3,False,-399.48927556629496,-2.4968079722893437,15588.039643996335
ba58b4ccff83,fdfada54f916,facebook/opt-2.7b,,wikitext2,rtn,3,128,False,,,,torch.float16,resident,259.86645884030315,1594211.334330728,286720.0,140.0,False,True,1.213,41.772,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:21:40+00:00,,,,,,247.3953784029324
859c592367cf,c08de63f61a4,facebook/opt-2.7b,,wikitext2,rtn,2,-1,False,,,,torch.float16,resident,9506.36678037771,2626274.06985833,286720.0,140.0,False,True,1.19,40.38,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:23:59+00:00,,,,,,9493.89569994034
8a987b752f48,3557d6f7ab3a,facebook/opt-2.7b,,wikitext2,rtn,2,64,False,,,,torch.float16,resident,194980.87364137228,3492437.903028823,286720.0,140.0,False,True,1.315,41.004,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:26:16+00:00,,,,,,194968.40256093492
7e2150741b7b,54b574e1e8fc,facebook/opt-2.7b,,wikitext2,rtn,2,128,False,,,,torch.float16,resident,57029.54054676259,3139963.8087445055,286720.0,140.0,False,True,1.216,40.874,5.065,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:28:34+00:00,,,,,,57017.06946632522
2204d2f7fcbb,8d1893a57ce8,facebook/opt-350m,,c4_new,awq_lite,4,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,24.20081075587704,1670584.013899914,524288.0,256.0,False,False,32.487,13.148,0.724,2.971,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:31:05+00:00,,,,,,1.6112177230995925
351d7d4fc236,dbd9c38c9d43,facebook/opt-350m,,c4_new,awq_lite,3,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,30.081943875379565,1784637.0935820714,524288.0,256.0,False,False,32.293,13.161,0.724,2.97,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:32:06+00:00,,,,,,7.492350842602118
2031069b33b6,e0eee6210bf7,facebook/opt-350m,,c4_new,fp,16,-1,,,,,torch.float16,resident,22.589593032777447,1634462.237954934,524288.0,256.0,False,True,0.0,13.144,0.725,2.959,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:32:35+00:00,22.59,gptq:table11,False,-0.0004069672225526233,-0.001801537063092622,
25346689b9b8,7fe2862823a4,facebook/opt-350m,,c4_new,gptq,8,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,22.592757705264226,1634535.6825537367,524288.0,256.0,False,True,55.336,13.204,0.724,2.925,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:33:59+00:00,,,,,,0.0031646724867790965
5e38986dd2fb,d4c951273d9d,facebook/opt-350m,,c4_new,gptq,8,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,22.598074809499476,1634659.0568667566,524288.0,256.0,False,True,55.4,13.173,0.724,2.932,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:35:23+00:00,,,,,,0.008481776722028656
041f2619222a,828884fa2d74,facebook/opt-350m,,c4_new,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,24.625948987551805,1679714.273922203,524288.0,256.0,False,True,54.935,13.196,0.724,2.93,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:36:47+00:00,24.63,gptq:table11,False,-0.004051012448194058,-0.016447472384060323,2.0363559547743577
3ca3d2c19940,bd59743f0ef0,facebook/opt-350m,,c4_new,gptq,4,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,23.89100482437857,1663829.027540303,524288.0,256.0,False,True,55.157,13.189,0.724,2.932,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:38:12+00:00,,,,,,1.3014117916011223
ac1bbefcd5d7,7f95c30da6b1,facebook/opt-350m,,c4_new,gptq,3,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,30.92195488267972,1799076.6798363454,524288.0,256.0,False,True,54.769,13.184,0.724,2.904,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:39:35+00:00,31.33,gptq:table11,False,-0.4080451173202775,-1.3024102052993218,8.332361849902274
4ab145b2b9b4,d85c9039bad6,facebook/opt-350m,,c4_new,gptq,3,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,27.360825526288583,1734927.8512151933,524288.0,256.0,False,True,55.106,13.17,0.724,2.932,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:41:00+00:00,,,,,,4.771232493511135
391609fa2e63,16789719ddc7,facebook/opt-350m,,c4_new,gptq,2,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,7334.708312992309,4666358.7192232525,524288.0,256.0,False,True,54.536,13.174,0.724,2.93,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:42:23+00:00,,,,,,7312.1187199595315
44a144e894d3,a2fba8dc29e7,facebook/opt-350m,,c4_new,gptq,2,64,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,123.12596267053367,2523507.152967757,524288.0,256.0,False,True,55.147,13.187,0.724,2.943,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:43:47+00:00,,,,,,100.53636963775622
7c36598cffff,2667bb6b9562,facebook/opt-350m,,c4_new,gptq,2,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,620.2625979991855,3371246.7783341473,524288.0,256.0,False,True,54.748,13.204,0.724,2.941,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:11+00:00,,,,,,597.673004966408
25cb7bf0d90c,30b76197cb89,facebook/opt-350m,,c4_new,hqq,8,-1,False,,,,torch.float16,resident,22.59392105534114,1634562.6785845135,524288.0,256.0,False,True,0.446,13.097,0.725,2.94,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:40+00:00,,,,,,0.004328022563694134
44f5d0c321a8,2fd52051553f,facebook/opt-350m,,c4_new,hqq,8,128,False,,,,torch.float16,resident,22.601753676692734,1634744.4017006587,524288.0,256.0,False,True,0.602,13.107,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:10+00:00,,,,,,0.01216064391528704
cd9e9f697381,c11cd480f8c5,facebook/opt-350m,,c4_new,hqq,4,-1,False,,,,torch.float16,resident,26.64151005637194,1720959.908112482,524288.0,256.0,False,True,0.786,13.108,0.725,2.893,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:39+00:00,,,,,,4.051917023594491
713be16d1286,b97463d698e0,facebook/opt-350m,,c4_new,hqq,4,128,False,,,,torch.float16,resident,25.009196959391012,1687810.8072178785,524288.0,256.0,False,True,1.046,13.108,0.725,2.926,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:09+00:00,,,,,,2.419603926613565
b213695c460a,27df395d7ff8,facebook/opt-350m,,c4_new,hqq,3,-1,False,,,,torch.float16,resident,1252.0034164451802,3739484.3070346825,524288.0,256.0,False,True,0.782,13.106,0.725,2.948,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:38+00:00,,,,,,1229.4138234124027
d83b9822309d,bbe9df769b0e,facebook/opt-350m,,c4_new,hqq,3,128,False,,,,torch.float16,resident,92.52064678316056,2373678.178279189,524288.0,256.0,False,True,0.976,13.129,0.725,2.937,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:08+00:00,,,,,,69.93105375038311
4b02610ae5c1,843f1bb126c3,facebook/opt-350m,,c4_new,hqq,2,-1,False,,,,torch.float16,resident,27015.774197769322,5349927.133610161,524288.0,256.0,False,True,1.331,13.09,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:38+00:00,,,,,,26993.184604736543
d87fa4bb8419,e064ddfd1cf3,facebook/opt-350m,,c4_new,hqq,2,64,False,,,,torch.float16,resident,36476.175887788035,5507338.527601369,524288.0,256.0,False,True,1.0,13.098,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:08+00:00,,,,,,36453.58629475526
df05629762a7,1ae02f32eaa2,facebook/opt-350m,,c4_new,hqq,2,128,False,,,,torch.float16,resident,24058.90085403139,5289153.818759163,524288.0,256.0,False,True,1.053,13.103,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:38+00:00,,,,,,24036.311260998613
3b92eef8083b,92a0a455f57c,facebook/opt-350m,,c4_new,rtn,8,-1,False,,,,torch.float16,resident,22.58785781442989,1634421.9632541533,524288.0,256.0,False,True,0.078,13.148,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:07+00:00,,,,,,-0.0017352183475587424
e5fc18bdbc13,b1b0a44663b4,facebook/opt-350m,,c4_new,rtn,8,128,False,,,,torch.float16,resident,22.597850489772945,1634653.8524975572,524288.0,256.0,False,True,0.082,13.147,0.725,2.964,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:36+00:00,,,,,,0.008257456995497847
6ab76956adb8,a2b466994d6a,facebook/opt-350m,,c4_new,rtn,4,-1,False,,,,torch.float16,resident,26.21078576523543,1712414.2594040066,524288.0,256.0,False,True,0.078,13.136,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:04+00:00,26.21,gptq:table11,False,0.0007857652354275046,0.0029979596925887243,3.621192732457981
1d80366f7dc8,9b358b0a2e31,facebook/opt-350m,,c4_new,rtn,4,128,False,,,,torch.float16,resident,24.924174763203652,1686025.381610282,524288.0,256.0,False,True,0.083,13.155,0.725,2.925,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:33+00:00,,,,,,2.334581730426205
2eb715add375,1259fb9b554b,facebook/opt-350m,,c4_new,rtn,3,-1,False,,,,torch.float16,resident,55.15032278389737,2102427.69965193,524288.0,256.0,False,True,0.077,13.155,0.725,2.922,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:02+00:00,55.49,gptq:table11,False,-0.33967721610262913,-0.6121413157373025,32.56072975111992
6f515915cda0,d4ac576a1e28,facebook/opt-350m,,c4_new,rtn,3,128,False,,,,torch.float16,resident,33.24453121791468,1837047.6265571574,524288.0,256.0,False,True,0.082,13.141,0.725,2.97,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:31+00:00,,,,,,10.65493818513723
fbff7b83b5fe,8b7932dbb85f,facebook/opt-350m,,c4_new,rtn,2,-1,False,,,,torch.float16,resident,15847.586650294543,5070269.975574007,524288.0,256.0,False,True,0.078,13.135,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:00+00:00,,,,,,15824.997057261766
a75a8bf586be,abf17f1c898a,facebook/opt-350m,,c4_new,rtn,2,64,False,,,,torch.float16,resident,2681.9619247733262,4138888.7859062017,524288.0,256.0,False,True,0.087,13.155,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:28+00:00,,,,,,2659.372331740549
7b81a9bb46ae,a1a3fdfe8d64,facebook/opt-350m,,c4_new,rtn,2,128,False,,,,torch.float16,resident,11699.177230239415,4911149.244015636,524288.0,256.0,False,True,0.087,13.167,0.725,2.937,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:57+00:00,,,,,,11676.587637206638
50bbe311ffbb,8d1893a57ce8,facebook/opt-350m,,ptb_new,awq_lite,4,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,34.378194177259736,340498.1375793845,96256.0,47.0,False,False,32.487,2.407,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:31:09+00:00,,,,,,3.3043074187490866
87fe28001181,dbd9c38c9d43,facebook/opt-350m,,ptb_new,awq_lite,3,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,44.115303986168165,364502.87066438684,96256.0,47.0,False,False,32.293,2.406,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:32:10+00:00,,,,,,13.041417227657515
5486e8ce3215,e0eee6210bf7,facebook/opt-350m,,ptb_new,fp,16,-1,,,,,torch.float16,resident,31.07388675851065,330771.0201514411,96256.0,47.0,False,True,0.0,2.417,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:32:38+00:00,31.08,gptq:table9,False,-0.006113241489348553,-0.019669374161353132,
0d273a1b53f5,7fe2862823a4,facebook/opt-350m,,ptb_new,gptq,8,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,31.070543006096823,330760.6618221789,96256.0,47.0,False,True,55.336,2.414,0.724,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:34:03+00:00,,,,,,-0.0033437524138264507
e00003b0fb01,d4c951273d9d,facebook/opt-350m,,ptb_new,gptq,8,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,31.107114766033547,330873.8938690767,96256.0,47.0,False,True,55.4,2.413,0.724,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:35:27+00:00,,,,,,0.03322800752289723
be2b25bf7760,828884fa2d74,facebook/opt-350m,,ptb_new,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,34.24482490792429,340123.9888251098,96256.0,47.0,False,True,54.935,2.437,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:36:51+00:00,34.52,gptq:table9,False,-0.2751750920757132,-0.7971468484232712,3.17093814941364
6001707c31b6,bd59743f0ef0,facebook/opt-350m,,ptb_new,gptq,4,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,33.52722534720828,338085.51294577424,96256.0,47.0,False,True,55.157,2.413,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:38:15+00:00,,,,,,2.4533385886976298
63a2487b4753,7f95c30da6b1,facebook/opt-350m,,ptb_new,gptq,3,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,44.98729541021701,366386.92537860293,96256.0,47.0,False,True,54.769,2.428,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:39:39+00:00,47.08,gptq:table9,False,-2.09270458978299,-4.444997004636767,13.913408651706359
f7a0ecc5fc0a,d85c9039bad6,facebook/opt-350m,,ptb_new,gptq,3,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,39.43148695475082,353698.89576209086,96256.0,47.0,False,True,55.106,2.413,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:41:03+00:00,,,,,,8.357600196240167
01c0bd3403e0,16789719ddc7,facebook/opt-350m,,ptb_new,gptq,2,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,14197.405510999515,920285.7620908646,96256.0,47.0,False,True,54.536,2.412,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:42:27+00:00,,,,,,14166.331624241004
c099505b3a22,a2fba8dc29e7,facebook/opt-350m,,ptb_new,gptq,2,64,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,287.9834919134501,545088.4064484611,96256.0,47.0,False,True,55.147,2.436,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:43:51+00:00,,,,,,256.90960515493947
518d014a565c,2667bb6b9562,facebook/opt-350m,,ptb_new,gptq,2,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,2101.489973027626,736397.0836590133,96256.0,47.0,False,True,54.748,2.413,0.724,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:15+00:00,,,,,,2070.4160862691156
c0824c021508,30b76197cb89,facebook/opt-350m,,ptb_new,hqq,8,-1,False,,,,torch.float16,resident,31.064243706680166,330741.1447239863,96256.0,47.0,False,True,0.446,2.399,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:44+00:00,,,,,,-0.009643051830483529
1fa6bffeb95d,2fd52051553f,facebook/opt-350m,,ptb_new,hqq,8,128,False,,,,torch.float16,resident,31.097456253588852,330844.0025036638,96256.0,47.0,False,True,0.602,2.399,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:14+00:00,,,,,,0.023569495078202607
5d2732f7ddcc,c11cd480f8c5,facebook/opt-350m,,ptb_new,hqq,4,-1,False,,,,torch.float16,resident,37.085446336415785,347794.5481191989,96256.0,47.0,False,True,0.786,2.398,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:43+00:00,,,,,,6.011559577905135
e053d15b7420,b97463d698e0,facebook/opt-350m,,ptb_new,hqq,4,128,False,,,,torch.float16,resident,33.899746072911135,339149.11461895454,96256.0,47.0,False,True,1.046,2.399,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:13+00:00,,,,,,2.8258593144004855
02c9a3d2d29f,27df395d7ff8,facebook/opt-350m,,ptb_new,hqq,3,-1,False,,,,torch.float16,resident,4197.41204799146,802989.0589887641,96256.0,47.0,False,True,0.782,2.4,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:42+00:00,,,,,,4166.3381612329495
cc00f33cca52,bbe9df769b0e,facebook/opt-350m,,ptb_new,hqq,3,128,False,,,,torch.float16,resident,189.1456183556556,504623.7342452371,96256.0,47.0,False,True,0.976,2.399,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:12+00:00,,,,,,158.07173159714498
532816beb17d,843f1bb126c3,facebook/opt-350m,,ptb_new,hqq,2,-1,False,,,,torch.float16,resident,23586.150642628927,969145.3524670252,96256.0,47.0,False,True,1.331,2.398,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:42+00:00,,,,,,23555.076755870417
